sex,year,Country,country_n,vr_deaths,est_deaths,population,reg_cdr,u5mr,lnu5mr,u5mr_se_l,u5mr_se_u,u5compl,pct65,Obs_compl,logitcompl,Pred_compl_m_1,Pred_compl_m_2
3,1992,El Salvador,31,27900,32868.6,5374521,5.19116,0.0466768,-3.064507,0.0444857,0.048976,0.605102,0.045407,0.848834,1.725481,0.8348251,0.8256579
3,1993,El Salvador,31,28783,32858.9,5445890,5.28527,0.0437335,-3.12964,0.0415277,0.0460565,0.602297,0.04631,0.875958,1.954695,0.8454222,0.8411341
3,1994,El Salvador,31,29407,32968.9,5514819,5.33236,0.0416022,-3.179603,0.03945,0.0438718,0.599501,0.047348,0.891962,2.110942,0.8504288,0.8487236
3,1995,El Salvador,31,29161,32776.4,5580027,5.22596,0.039478,-3.232013,0.0373283,0.0417514,0.596713,0.048551,0.889696,2.087641,0.8466021,0.8445522
3,1996,El Salvador,31,28904,32649.8,5636000,5.12846,0.0377552,-3.276632,0.0355754,0.0400686,0.593931,0.049664,0.885273,2.043338,0.8421977,0.8395829
3,1997,El Salvador,31,29121,32254,5689073,5.11876,0.0358278,-3.32903,0.0337462,0.0380379,0.591154,0.0509,0.902865,2.229476,0.8439525,0.842817
3,1998,El Salvador,31,29934,32404.3,5739541,5.2154,0.0340425,-3.380145,0.0319815,0.0362363,0.588383,0.052384,0.923767,2.494669,0.851276,0.8532215
3,1999,El Salvador,31,28072,31886.2,5786454,4.85133,0.0314361,-3.459797,0.0294675,0.0335364,0.585616,0.053967,0.880381,1.996041,0.8349085,0.8327748
3,2000,El Salvador,31,28154,31857.9,5830084,4.82909,0.0293337,-3.529017,0.0273624,0.0314471,0.582852,0.055636,0.883737,2.028303,0.837656,0.8373716
3,2001,El Salvador,31,29573,32997.5,5870804,5.0373,0.0280601,-3.573407,0.0262113,0.0300393,0.580092,0.057114,0.896218,2.155894,0.851018,0.8554807
3,2002,El Salvador,31,27470,32080.7,5907616,4.64993,0.0254693,-3.670283,0.0236811,0.0273924,0.577336,0.058649,0.856277,1.784704,0.8355316,0.8365868
3,2003,El Salvador,31,29388,32550.5,5941759,4.94601,0.0238153,-3.737425,0.0220172,0.0257603,0.574583,0.06037,0.902843,2.229225,0.857063,0.8649938
3,2004,El Salvador,31,30046,32919.2,5972612,5.03063,0.022268,-3.804604,0.0206656,0.0239947,0.571833,0.062142,0.91272,2.347304,0.8649281,0.8754899
3,2005,El Salvador,31,30932,33310.6,6000702,5.15473,0.020725,-3.876416,0.0191023,0.0224855,0.569087,0.063944,0.928592,2.565262,0.8749031,0.8882536
3,2006,El Salvador,31,31443,33493.4,6028599,5.21564,0.0192202,-3.951791,0.0176818,0.0208926,0.566344,0.065607,0.938782,2.730135,0.8818492,0.8971226
3,2007,El Salvador,31,31327,33828.2,6049412,5.17852,0.0179638,-4.019398,0.0164802,0.0195809,0.563605,0.067316,0.926062,2.527713,0.8830231,0.8991081
3,2008,El Salvador,31,31594,34129.3,6066296,5.20812,0.0169653,-4.076583,0.0155038,0.0185646,0.560871,0.069213,0.925716,2.522676,0.8858173,0.9028438
3,2009,El Salvador,31,32872,34794.8,6080932,5.40575,0.0164717,-4.106112,0.0150747,0.0179981,0.558141,0.07109,0.94474,2.838854,0.8929179,0.9112051
3,2010,El Salvador,31,32586,35007.3,6095113,5.34625,0.0157768,-4.149215,0.014368,0.0173237,0.555415,0.072918,0.930834,2.599579,0.8902735,0.9087048
3,2011,El Salvador,31,33162,35216.8,6102462,5.4342,0.0151879,-4.187253,0.0137329,0.0167972,0.552694,0.074479,0.941652,2.781207,0.8937938,0.9130357
3,2012,El Salvador,31,32110,35795.1,6113128,5.25263,0.0146302,-4.224669,0.0132139,0.0161982,0.549979,0.076007,0.897051,2.164879,0.8855267,0.9043279
3,2013,El Salvador,31,34240,36705.9,6127032,5.58835,0.0140416,-4.265728,0.0126641,0.015569,0.54727,0.077666,0.932819,2.630824,0.899765,0.9203196
3,1995,Serbia,90,102604,107388,9869375,10.3962,0.021461,-3.841519,0.0210625,0.0218669,1,0.114532,0.955456,3.065705,0.9646313,0.9610864
3,1998,Serbia,90,99364,110489,9652707,10.2939,0.0169731,-4.076127,0.0159307,0.0180837,1,0.129911,0.899312,2.189606,0.9635182,0.9588839
3,1999,Serbia,90,101151,114322,9530679,10.6132,0.0174741,-4.047036,0.0158917,0.0192141,1,0.13519,0.884794,2.038628,0.9621583,0.9563285
3,2000,Serbia,90,104030,111060,9420618,11.0428,0.0151303,-4.191058,0.0137689,0.0166262,1,0.139935,0.936704,2.694547,0.9683739,0.9653146
3,2001,Serbia,90,98987,110019,9316511,10.6249,0.0145894,-4.227459,0.0130936,0.0162561,1,0.142279,0.899728,2.194205,0.9646521,0.9598547
3,2002,Serbia,90,102773,110066,9239684,11.123,0.0142173,-4.253295,0.0127826,0.0158131,1,0.144099,0.933737,2.645565,0.9682609,0.9648962
3,2003,Serbia,90,103932,110846,9198336,11.299,0.0137431,-4.287215,0.0124226,0.015204,1,0.146317,0.937626,2.71021,0.9692222,0.9661233
3,2004,Serbia,90,104317,111208,9171209,11.3744,0.0131213,-4.333516,0.0118633,0.0145128,1,0.147873,0.938039,2.71728,0.9701136,0.9673207
3,2005,Serbia,90,106764,111123,9147332,11.6716,0.0123518,-4.393951,0.0112349,0.0135798,1,0.148792,0.960769,3.198272,0.9730141,0.9713374
3,2006,Serbia,90,102874,110427,9119955,11.2801,0.0116436,-4.452998,0.0107248,0.0126411,1,0.148731,0.931606,2.611617,0.9719197,0.9699168
3,2007,Serbia,90,102803,109900,9095920,11.3021,0.0109275,-4.516474,0.0103281,0.0115616,1,0.148415,0.93542,2.673097,0.9735866,0.9722702
3,2010,Serbia,90,110440,110591,9030549,12.2296,0.0102411,-4.581347,0.009987,0.0105017,0.999684,0.152355,0.998634,6.594531,0.9775943,0.9773206
3,2012,Serbia,90,109716,109988,8945892,12.2644,0.00959243,-4.64678,0.0093303,0.009862,0.997336,0.157762,0.997524,5.998665,0.9768124,0.9762286
3,2013,Serbia,90,107428,108219,8897539,12.0739,0.00908839,-4.700758,0.0088497,0.0093335,0.995953,0.161666,0.992688,4.910941,0.9755642,0.9745548
3,1973,Suriname,96,1741,2698.7,370102,4.70411,0.0649984,-2.733393,0.0595475,0.0709483,0.569866,0.039103,0.645125,0.5976786,0.8142253,0.7994901
3,1981,Suriname,96,2345,2657.05,371480,6.31258,0.0578513,-2.84988,0.05383,0.0621728,0.538404,0.042768,0.882558,2.016879,0.8868637,0.9019248
3,1986,Suriname,96,2002,2551.68,382138,5.23895,0.0537387,-2.923622,0.0502422,0.0574785,0.518753,0.044588,0.784582,1.292573,0.8207386,0.826529
3,1987,Suriname,96,1746,2554.49,388213,4.49753,0.0531447,-2.934736,0.0495488,0.0570017,0.515211,0.045048,0.683502,0.7699136,0.7608966,0.748734
3,1988,Suriname,96,1780,2588.41,395924,4.49581,0.0524112,-2.948636,0.0488747,0.0562035,0.511774,0.04557,0.68768,0.7892973,0.7576895,0.7458385
3,1989,Suriname,96,2326,2711.12,404045,5.75679,0.0513789,-2.968528,0.0478663,0.0551493,0.508429,0.046193,0.857948,1.79835,0.8459608,0.8608972
3,1990,Suriname,96,2061,2529.22,411698,5.0061,0.0500528,-2.994678,0.0466543,0.0536988,0.50517,0.046921,0.814875,1.482002,0.796169,0.7995738
3,1991,Suriname,96,2165,2554.3,419140,5.16534,0.0493148,-3.009531,0.0458718,0.0530163,0.501989,0.047534,0.847591,1.715834,0.8051715,0.8122183
3,1992,Suriname,96,1887,2627.36,426253,4.42695,0.0486246,-3.023625,0.0452504,0.0522505,0.498881,0.04816,0.718212,0.9356116,0.7420524,0.7302114
3,1995,Suriname,96,1530,2757.31,448205,3.41362,0.0474205,-3.048701,0.0441479,0.0509356,0.489959,0.050549,0.554889,0.2204431,0.6164646,0.5616587
3,1996,Suriname,96,1826,2788.83,456484,4.00014,0.0469142,-3.059435,0.0436296,0.0504461,0.487109,0.051361,0.654756,0.640011,0.6788191,0.6486953
3,1997,Suriname,96,1887,2844.67,464717,4.06054,0.0463671,-3.071166,0.043042,0.0499491,0.484318,0.052268,0.663346,0.6782413,0.6802977,0.6519106
3,1998,Suriname,96,2196,2940.51,472637,4.64627,0.0458769,-3.081794,0.042493,0.0495303,0.481583,0.053373,0.74681,1.081668,0.7332432,0.7247925
3,1999,Suriname,96,2499,3056.94,479636,5.2102,0.0456555,-3.086631,0.0422575,0.0493268,0.478905,0.054437,0.817483,1.499388,0.7754489,0.7810868
3,2000,Suriname,96,2563,3162.6,485366,5.28055,0.0454136,-3.091945,0.0418555,0.049274,0.476281,0.055437,0.810408,1.452665,0.7755572,0.7819427
3,2001,Suriname,96,2619,3280.75,489392,5.35154,0.0451798,-3.097105,0.0414797,0.0492101,0.47371,0.056508,0.798292,1.375654,0.7755046,0.7825443
3,2002,Suriname,96,2801,3364.95,491866,5.69464,0.0446647,-3.108571,0.0409936,0.0486646,0.471193,0.057565,0.832404,1.602764,0.7967796,0.8100927
3,2003,Suriname,96,2741,3443.26,493511,5.55408,0.0439489,-3.124727,0.0401675,0.0480863,0.468728,0.0588,0.796047,1.361769,0.7829197,0.793335
3,2004,Suriname,96,2777,3497.35,495185,5.60801,0.043165,-3.142725,0.0393931,0.0472981,0.466314,0.060042,0.794031,1.349396,0.7835643,0.7947881
3,2005,Suriname,96,2800,3539.45,497740,5.62543,0.0423218,-3.162452,0.0383983,0.0466463,0.463951,0.061295,0.791084,1.331475,0.7817965,0.7931886
3,2006,Suriname,96,2716,3579.82,502072,5.40958,0.0415388,-3.181128,0.0375656,0.0459322,0.461638,0.061942,0.758697,1.145552,0.7631758,0.7702718
3,2007,Suriname,96,2874,3614.19,506683,5.67219,0.0408794,-3.197128,0.0368854,0.045306,0.459375,0.062632,0.7952,1.35656,0.7810529,0.7936687
3,2008,Suriname,96,2971,3672.64,511599,5.80728,0.0402768,-3.211979,0.0362794,0.0447147,0.457162,0.063469,0.808956,1.443239,0.7880254,0.8029662
3,2009,Suriname,96,2807,3684.9,516565,5.43397,0.039622,-3.228372,0.0356513,0.0440349,0.454997,0.064326,0.761757,1.162338,0.7565316,0.7638053
3,2010,Suriname,96,3002,3733.61,521401,5.75756,0.038918,-3.246298,0.0349872,0.0432905,0.452881,0.065188,0.804047,1.411781,0.7793244,0.7932975
3,2011,Suriname,96,2989,3760.42,525660,5.68618,0.0380835,-3.267974,0.0340406,0.0426066,0.450813,0.065751,0.794858,1.354463,0.7729619,0.7860053
3,2012,Suriname,96,2815,3790.53,529823,5.3131,0.0372523,-3.290041,0.0332321,0.0417589,0.448793,0.066332,0.74264,1.059738,0.7416883,0.7468147
3,2013,Suriname,96,3147,3849.33,533920,5.89414,0.036604,-3.307598,0.0325599,0.0411504,0.446818,0.066992,0.817545,1.499803,0.7855437,0.8028464
3,2014,Suriname,96,3150,3903.12,538001,5.85501,0.035992,-3.324459,0.031912,0.0405935,0.44489,0.067852,0.807046,1.430929,0.780177,0.7967022
3,1972,Slovakia,92,41410,42860.2,4595770,9.01046,0.0293751,-3.527609,0.0288203,0.0299405,0.999545,0.094273,0.966165,3.351839,0.9906034,0.9895009
3,1973,Slovakia,92,43759,44129.2,4641087,9.42861,0.0293577,-3.528201,0.0288332,0.0298918,0.999521,0.096291,0.991612,4.772518,0.9913622,0.9905327
3,1975,Slovakia,92,45248,45312.2,4737326,9.55138,0.0278112,-3.582317,0.0272753,0.0283576,0.999472,0.10018,0.998583,6.557514,0.991433,0.9905638
3,1976,Slovakia,92,45420,45799,4786893,9.48841,0.0280856,-3.572499,0.0276272,0.0285515,0.999447,0.101455,0.991725,4.786189,0.9908634,0.9896909
3,1979,Slovakia,92,47837,48404.3,4926352,9.71043,0.0243507,-3.715195,0.0238971,0.0248129,0.999368,0.104805,0.988279,4.434623,0.9919362,0.9912052
3,1981,Slovakia,92,49632,50158.9,5007340,9.91185,0.0218399,-3.824015,0.0214515,0.0222354,0.999314,0.101602,0.989495,4.545387,0.9933162,0.993156
3,1984,Slovakia,92,51739,51816,5112297,10.1205,0.0195178,-3.93643,0.0191055,0.0199389,0.999213,0.092719,0.998515,6.51066,0.9948133,0.9951442
3,1985,Slovakia,92,52464,52605.7,5145194,10.1967,0.0185656,-3.986443,0.0181745,0.0189652,0.999178,0.093301,0.997306,5.914115,0.9950712,0.995455
3,1987,Slovakia,92,51980,52631.9,5200730,9.99475,0.0164906,-4.104966,0.0161156,0.0168742,0.999114,0.096617,0.987614,4.378694,0.9950449,0.995416
3,1988,Slovakia,92,52475,52773.9,5225553,10.042,0.0156678,-4.156149,0.0152872,0.0160578,0.999083,0.09874,0.994336,5.167946,0.9951589,0.995542
3,1994,Slovakia,92,51370,51801.5,5334034,9.63061,0.012685,-4.367338,0.0123441,0.0130353,0.998914,0.106522,0.991671,4.779644,0.9946729,0.9948924
3,2001,Slovakia,92,51970,52021.8,5372515,9.67331,0.0085748,-4.758928,0.0082784,0.0088818,0.998734,0.113673,0.999004,6.910294,0.9957515,0.9961858
3,2002,Slovakia,92,51529,51696.1,5372070,9.59202,0.00894619,-4.716527,0.0086435,0.0092594,0.998709,0.114421,0.996768,5.731324,0.9953111,0.9956369
3,2004,Slovakia,92,51848,52243.2,5373329,9.64914,0.00893721,-4.717532,0.0086121,0.0092746,0.99866,0.116396,0.992435,4.87661,0.9951001,0.9953433
3,2006,Slovakia,92,53301,53350.8,5376065,9.9145,0.00810685,-4.815046,0.0078142,0.0084104,0.998611,0.118989,0.999066,6.975478,0.995629,0.9959744
3,2008,Slovakia,92,53160,53293.3,5379456,9.88204,0.00726937,-4.924086,0.0070025,0.0075464,0.998563,0.121757,0.9975,5.988819,0.9957948,0.9961647
3,2009,Slovakia,92,52901,53450.9,5386798,9.82049,0.00712808,-4.943714,0.0068434,0.0074246,0.99854,0.123405,0.989712,4.566471,0.9956405,0.9959665
3,2011,Slovakia,92,51903,52665.7,5409087,9.59552,0.00611706,-5.096674,0.005877,0.0063669,0.998493,0.126624,0.985517,4.220213,0.9957471,0.996097
3,2013,Slovakia,92,52082,52224.8,5426152,9.59833,0.00623287,-5.077918,0.0059951,0.00648,0.998447,0.133059,0.997266,5.899271,0.9950904,0.9952198
3,2014,Slovakia,92,51338,52137.5,5431529,9.45185,0.00637767,-5.054953,0.0061047,0.0066629,0.998425,0.137214,0.984666,4.162206,0.9943309,0.9941787
3,1982,Slovenia,93,19646,20745.7,1877269,10.4652,0.0170354,-4.072462,0.0164898,0.0175991,0.989117,0.108354,0.946989,2.882794,0.9763103,0.9744245
3,1983,Slovenia,93,20703,21038.5,1898539,10.9047,0.0166879,-4.093073,0.0162802,0.0171058,0.991452,0.104776,0.984054,4.122444,0.9800168,0.9794191
3,1984,Slovenia,93,20213,20756.9,1919089,10.5326,0.0160131,-4.134351,0.0155951,0.0164422,0.993555,0.101764,0.973798,3.615351,0.9796098,0.9788763
3,1985,Slovenia,93,19851,20321.8,1938612,10.2398,0.0151266,-4.191301,0.0147157,0.0155489,0.995426,0.099982,0.976832,3.741523,0.9795342,0.9787645
3,1986,Slovenia,93,19493,20008.2,1955509,9.96825,0.0141598,-4.257348,0.0137883,0.0145413,0.997066,0.099499,0.974251,3.633281,0.9793484,0.9784842
3,1987,Slovenia,93,19834,20112.3,1970748,10.0642,0.0130839,-4.336369,0.0127221,0.0134561,0.998475,0.100294,0.986162,4.266429,0.9810873,0.9807556
3,1988,Slovenia,93,19125,19620.3,1985179,9.63389,0.0119282,-4.428847,0.011537,0.0123327,0.999651,0.102501,0.974756,3.653584,0.9798162,0.9790112
3,1989,Slovenia,93,18668,19492.8,1996642,9.3497,0.0108726,-4.521508,0.0105345,0.0112216,1,0.105017,0.957687,3.119421,0.9791369,0.978071
3,1990,Slovenia,93,18551,19204.5,2005004,9.25235,0.0101814,-4.587196,0.0098708,0.0105017,1,0.107476,0.96597,3.345897,0.9789666,0.9777982
3,1991,Slovenia,93,19297,19575.1,2005321,9.6229,0.00971811,-4.633764,0.0093883,0.0100595,1,0.110133,0.985794,4.239771,0.9811103,0.9806144
3,1992,Slovenia,93,19329,19628.2,2002169,9.65403,0.00913774,-4.695343,0.0088344,0.0094515,1,0.112749,0.984756,4.1682,0.9815509,0.9811531
3,1994,Slovenia,93,19357,19403.2,1990924,9.72262,0.00777262,-4.857148,0.0074966,0.0080588,1,0.117524,0.997618,6.037463,0.9832651,0.9833669
3,1995,Slovenia,93,18965,19260.8,1988836,9.53573,0.00714679,-4.941092,0.006887,0.0074164,1,0.121458,0.984643,4.160722,0.9826995,0.9825856
3,1996,Slovenia,93,18616,19326.2,1988545,9.36162,0.00666032,-5.011588,0.0063896,0.0069425,1,0.125613,0.963251,3.266193,0.9818429,0.9813833
3,1997,Slovenia,93,18926,19580.9,1989973,9.51068,0.00632672,-5.062973,0.0060661,0.0065986,0.999962,0.130439,0.966554,3.363793,0.9821581,0.9816822
3,1998,Slovenia,93,19038,19823.6,1992239,9.55608,0.00605595,-5.106714,0.0058122,0.00631,0.998907,0.135622,0.96037,3.187736,0.9816354,0.9808943
3,1999,Slovenia,93,18882,19779.6,1993665,9.471,0.00571834,-5.164076,0.0054896,0.0059566,0.997872,0.140124,0.95462,3.046237,0.9808285,0.9797457
3,2000,Slovenia,93,18588,19343.3,1994140,9.32131,0.0054267,-5.216423,0.0052052,0.0056577,0.996653,0.143611,0.960954,3.203196,0.9797523,0.9782416
3,2001,Slovenia,93,18507,19046.6,1990439,9.29795,0.00515643,-5.26751,0.004934,0.0053889,0.995015,0.145813,0.971672,3.535155,0.9797153,0.9782366
3,2004,Slovenia,93,18522,18889.7,1991756,9.29933,0.0045736,-5.387454,0.0043933,0.0047613,0.987943,0.15261,0.980533,3.91936,0.9791484,0.9776678
3,2005,Slovenia,93,18823,18928.7,1997841,9.42167,0.00436641,-5.433815,0.0041796,0.0045615,0.984943,0.155393,0.994419,5.182701,0.9796792,0.9785022
3,2006,Slovenia,93,18178,18889.3,2006504,9.05954,0.00405577,-5.507616,0.0038859,0.0042331,0.981646,0.157635,0.962344,3.240875,0.9779012,0.9762337
3,2007,Slovenia,93,18578,18953.1,2018069,9.20583,0.00377667,-5.578912,0.003605,0.0039565,0.97806,0.159932,0.98021,3.902569,0.9793248,0.9783885
